pokemon_identifier,move_identifier
eelektross,giga-impact
eelektross,flash-cannon
eelektross,grass-knot
eelektross,charge-beam
eelektross,round
eelektross,acrobatics
eelektross,volt-switch
eelektross,dragon-tail
eelektross,wild-charge
eelektross,confide
elgyem,thunderbolt
elgyem,thunder-wave
elgyem,psychic
elgyem,agility
elgyem,screech
elgyem,light-screen
elgyem,reflect
elgyem,rest
elgyem,rock-slide
elgyem,substitute
elgyem,thief
elgyem,snore
elgyem,protect
elgyem,endure
elgyem,steel-wing
elgyem,attract
elgyem,sleep-talk
elgyem,safeguard
elgyem,rain-dance
elgyem,shadow-ball
elgyem,uproar
elgyem,facade
elgyem,trick
elgyem,skill-swap
elgyem,imprison
elgyem,rock-tomb
elgyem,cosmic-power
elgyem,calm-mind
elgyem,power-swap
elgyem,guard-swap
elgyem,dark-pulse
elgyem,energy-ball
elgyem,nasty-plot
elgyem,zen-headbutt
elgyem,trick-room
elgyem,wonder-room
elgyem,psyshock
elgyem,round
elgyem,stored-power
elgyem,ally-switch
beheeyem,hyper-beam
beheeyem,thunderbolt
beheeyem,thunder-wave
beheeyem,psychic
beheeyem,agility
beheeyem,screech
beheeyem,light-screen
beheeyem,reflect
beheeyem,rest
beheeyem,rock-slide
beheeyem,tri-attack
beheeyem,substitute
beheeyem,thief
beheeyem,snore
beheeyem,protect
beheeyem,endure
beheeyem,steel-wing
beheeyem,attract
beheeyem,sleep-talk
beheeyem,safeguard
beheeyem,rain-dance
beheeyem,shadow-ball
beheeyem,future-sight
beheeyem,uproar
beheeyem,facade
beheeyem,trick
beheeyem,skill-swap
beheeyem,imprison
beheeyem,rock-tomb
beheeyem,cosmic-power
beheeyem,calm-mind
beheeyem,power-swap
beheeyem,guard-swap
beheeyem,dark-pulse
beheeyem,energy-ball
beheeyem,giga-impact
beheeyem,nasty-plot
beheeyem,zen-headbutt
beheeyem,flash-cannon
beheeyem,trick-room
beheeyem,wonder-room
beheeyem,psyshock
beheeyem,round
beheeyem,stored-power
beheeyem,ally-switch
beheeyem,psychic-terrain
litwick,flamethrower
litwick,solar-beam
litwick,fire-spin
litwick,psychic
litwick,fire-blast
litwick,rest
litwick,substitute
litwick,thief
litwick,snore
litwick,protect
litwick,endure
litwick,attract
litwick,sleep-talk
litwick,safeguard
litwick,sunny-day
litwick,shadow-ball
litwick,heat-wave
litwick,will-o-wisp
litwick,facade
litwick,taunt
litwick,trick
litwick,imprison
litwick,overheat
litwick,calm-mind
litwick,payback
litwick,dark-pulse
litwick,energy-ball
litwick,trick-room
litwick,round
litwick,ally-switch
litwick,hex
litwick,mystical-fire
lampent,flamethrower
lampent,solar-beam
lampent,fire-spin
lampent,psychic
lampent,fire-blast
lampent,rest
lampent,substitute
lampent,thief
lampent,snore
lampent,protect
lampent,endure
lampent,attract
lampent,sleep-talk
lampent,safeguard
lampent,sunny-day
lampent,shadow-ball
lampent,heat-wave
lampent,will-o-wisp
lampent,facade
lampent,taunt
lampent,trick
lampent,imprison
lampent,overheat
lampent,calm-mind
lampent,payback
lampent,dark-pulse
lampent,energy-ball
lampent,trick-room
lampent,round
lampent,ally-switch
lampent,hex
lampent,mystical-fire
chandelure,flamethrower
chandelure,hyper-beam
chandelure,solar-beam
chandelure,fire-spin
chandelure,psychic
chandelure,fire-blast
chandelure,rest
chandelure,substitute
chandelure,thief
chandelure,snore
chandelure,protect
chandelure,endure
chandelure,attract
chandelure,sleep-talk
chandelure,safeguard
chandelure,sunny-day
chandelure,shadow-ball
chandelure,heat-wave
chandelure,will-o-wisp
chandelure,facade
chandelure,taunt
chandelure,trick
chandelure,imprison
chandelure,overheat
chandelure,calm-mind
chandelure,payback
chandelure,dark-pulse
chandelure,energy-ball
chandelure,giga-impact
chandelure,trick-room
chandelure,round
chandelure,ally-switch
chandelure,hex
chandelure,mystical-fire
axew,swords-dance
axew,dig
axew,focus-energy
axew,swift
axew,rest
axew,substitute
axew,snore
axew,reversal
axew,protect
axew,scary-face
axew,outrage
axew,endure
axew,false-swipe
axew,attract
axew,sleep-talk
axew,iron-tail
axew,rain-dance
axew,sunny-day
axew,crunch
axew,facade
axew,taunt
axew,superpower
axew,rock-tomb
axew,dragon-claw
axew,dragon-dance
axew,payback
axew,assurance
axew,fling
axew,poison-jab
axew,x-scissor
axew,dragon-pulse
axew,giga-impact
axew,round
axew,breaking-swipe
fraxure,swords-dance
fraxure,low-kick
fraxure,dig
fraxure,focus-energy
fraxure,swift
fraxure,rest
fraxure,substitute
fraxure,snore
fraxure,reversal
fraxure,protect
fraxure,scary-face
fraxure,outrage
fraxure,endure
fraxure,false-swipe
fraxure,attract
fraxure,sleep-talk
fraxure,iron-tail
fraxure,rain-dance
fraxure,sunny-day
fraxure,crunch
fraxure,facade
fraxure,taunt
fraxure,superpower
fraxure,rock-tomb
fraxure,dragon-claw
fraxure,dragon-dance
fraxure,payback
fraxure,assurance
fraxure,fling
fraxure,poison-jab
fraxure,x-scissor
fraxure,dragon-pulse
fraxure,giga-impact
fraxure,shadow-claw
fraxure,round
fraxure,stomping-tantrum
fraxure,breaking-swipe
haxorus,swords-dance
haxorus,surf
haxorus,hyper-beam
haxorus,low-kick
haxorus,earthquake
haxorus,dig
haxorus,focus-energy
haxorus,swift
haxorus,rest
haxorus,rock-slide
haxorus,substitute
haxorus,snore
haxorus,reversal
haxorus,protect
haxorus,scary-face
haxorus,outrage
haxorus,endure
haxorus,false-swipe
haxorus,attract
haxorus,sleep-talk
haxorus,iron-tail
haxorus,rain-dance
haxorus,sunny-day
haxorus,crunch
haxorus,facade
haxorus,taunt
haxorus,superpower
haxorus,brick-break
haxorus,rock-tomb
haxorus,dragon-claw
haxorus,dragon-dance
haxorus,close-combat
haxorus,payback
haxorus,assurance
haxorus,fling
haxorus,poison-jab
haxorus,x-scissor
haxorus,dragon-pulse
haxorus,focus-blast
haxorus,giga-impact
haxorus,shadow-claw
haxorus,psycho-cut
haxorus,grass-knot
haxorus,round
haxorus,bulldoze
haxorus,snarl
haxorus,brutal-swing
haxorus,stomping-tantrum
haxorus,breaking-swipe
cubchoo,mega-punch
cubchoo,ice-punch
cubchoo,mega-kick
cubchoo,surf
cubchoo,ice-beam
cubchoo,blizzard
cubchoo,low-kick
cubchoo,dig
cubchoo,rest
cubchoo,substitute
cubchoo,snore
cubchoo,protect
cubchoo,icy-wind
cubchoo,endure
cubchoo,charm
cubchoo,attract
cubchoo,sleep-talk
cubchoo,encore
cubchoo,rain-dance
cubchoo,hail
cubchoo,facade
cubchoo,superpower
cubchoo,rock-tomb
cubchoo,brine
cubchoo,assurance
cubchoo,fling
cubchoo,avalanche
cubchoo,shadow-claw
cubchoo,ice-fang
cubchoo,grass-knot
cubchoo,round
cubchoo,play-rough
beartic,mega-punch
beartic,ice-punch
beartic,swords-dance
beartic,mega-kick
beartic,surf
beartic,ice-beam
beartic,blizzard
beartic,hyper-beam
beartic,low-kick
beartic,dig
beartic,rest
beartic,rock-slide
beartic,substitute
beartic,snore
beartic,protect
beartic,scary-face
beartic,icy-wind
beartic,endure
beartic,charm
beartic,attract
beartic,sleep-talk
beartic,encore
beartic,rain-dance
beartic,hail
beartic,facade
beartic,taunt
beartic,superpower
beartic,brick-break
beartic,dive
beartic,rock-tomb
beartic,icicle-spear
beartic,bulk-up
beartic,brine
beartic,assurance
beartic,fling
beartic,focus-blast
beartic,giga-impact
beartic,avalanche
beartic,shadow-claw
beartic,ice-fang
beartic,stone-edge
beartic,grass-knot
beartic,heavy-slam
beartic,round
beartic,bulldoze
beartic,play-rough
beartic,throat-chop
beartic,liquidation
beartic,body-press
cryogonal,ice-beam
cryogonal,blizzard
cryogonal,hyper-beam
cryogonal,solar-beam
cryogonal,toxic
cryogonal,double-team
cryogonal,light-screen
cryogonal,reflect
cryogonal,explosion
cryogonal,rest
cryogonal,substitute
cryogonal,protect
cryogonal,swagger
cryogonal,attract
cryogonal,sleep-talk
cryogonal,return
cryogonal,frustration
cryogonal,hidden-power
cryogonal,rain-dance
cryogonal,hail
cryogonal,facade
cryogonal,poison-jab
cryogonal,flash-cannon
cryogonal,round
cryogonal,acrobatics
cryogonal,frost-breath
cryogonal,confide
cryogonal,aurora-veil
shelmet,body-slam
shelmet,leech-life
shelmet,rest
shelmet,substitute
shelmet,snore
shelmet,protect
shelmet,sludge-bomb
shelmet,spikes
shelmet,giga-drain
shelmet,endure
shelmet,attract
shelmet,sleep-talk
shelmet,baton-pass
shelmet,encore
shelmet,rain-dance
shelmet,facade
shelmet,mud-shot
shelmet,guard-swap
shelmet,toxic-spikes
shelmet,bug-buzz
shelmet,energy-ball
shelmet,venoshock
shelmet,round
accelgor,body-slam
accelgor,hyper-beam
accelgor,agility
accelgor,swift
accelgor,leech-life
accelgor,rest
accelgor,substitute
accelgor,snore
accelgor,reversal
accelgor,protect
accelgor,sludge-bomb
accelgor,spikes
accelgor,sandstorm
accelgor,giga-drain
accelgor,endure
accelgor,attract
accelgor,sleep-talk
accelgor,baton-pass
accelgor,encore
accelgor,rain-dance
accelgor,facade
accelgor,mud-shot
accelgor,u-turn
accelgor,power-swap
accelgor,guard-swap
accelgor,toxic-spikes
accelgor,bug-buzz
accelgor,drain-punch
accelgor,focus-blast
accelgor,energy-ball
accelgor,giga-impact
accelgor,venoshock
accelgor,round
accelgor,venom-drench
stunfisk,surf
stunfisk,thunderbolt
stunfisk,thunder-wave
stunfisk,thunder
stunfisk,earthquake
stunfisk,dig
stunfisk,rest
stunfisk,rock-slide
stunfisk,substitute
stunfisk,snore
stunfisk,protect
stunfisk,sludge-bomb
stunfisk,sandstorm
stunfisk,endure
stunfisk,attract
stunfisk,sleep-talk
stunfisk,rain-dance
stunfisk,uproar
stunfisk,facade
stunfisk,revenge
stunfisk,rock-tomb
stunfisk,muddy-water
stunfisk,bounce
stunfisk,mud-shot
stunfisk,payback
stunfisk,earth-power
stunfisk,stone-edge
stunfisk,stealth-rock
stunfisk,sludge-wave
stunfisk,foul-play
stunfisk,round
stunfisk,scald
stunfisk,bulldoze
stunfisk,electroweb
stunfisk,eerie-impulse
stunfisk,electric-terrain
stunfisk,stomping-tantrum
stunfisk-galar,surf
stunfisk-galar,thunder-wave
stunfisk-galar,earthquake
stunfisk-galar,dig
stunfisk-galar,screech
stunfisk-galar,rest
stunfisk-galar,rock-slide
stunfisk-galar,substitute
stunfisk-galar,snore
stunfisk-galar,protect
stunfisk-galar,sludge-bomb
stunfisk-galar,sandstorm
stunfisk-galar,endure
stunfisk-galar,attract
stunfisk-galar,sleep-talk
stunfisk-galar,rain-dance
stunfisk-galar,crunch
stunfisk-galar,uproar
stunfisk-galar,facade
stunfisk-galar,revenge
stunfisk-galar,rock-tomb
stunfisk-galar,muddy-water
stunfisk-galar,iron-defense
stunfisk-galar,bounce
stunfisk-galar,mud-shot
stunfisk-galar,payback
stunfisk-galar,earth-power
stunfisk-galar,ice-fang
stunfisk-galar,flash-cannon
stunfisk-galar,stone-edge
stunfisk-galar,stealth-rock
stunfisk-galar,sludge-wave
stunfisk-galar,foul-play
stunfisk-galar,round
stunfisk-galar,scald
stunfisk-galar,bulldoze
stunfisk-galar,stomping-tantrum
mienfoo,swords-dance
mienfoo,toxic
mienfoo,double-team
mienfoo,reflect
mienfoo,rest
mienfoo,rock-slide
mienfoo,substitute
mienfoo,protect
mienfoo,swagger
mienfoo,attract
mienfoo,sleep-talk
mienfoo,return
mienfoo,frustration
mienfoo,hidden-power
mienfoo,rain-dance
mienfoo,sunny-day
mienfoo,psych-up
mienfoo,facade
mienfoo,taunt
mienfoo,brick-break
mienfoo,rock-tomb
mienfoo,aerial-ace
mienfoo,bulk-up
mienfoo,calm-mind
mienfoo,u-turn
mienfoo,payback
mienfoo,fling
mienfoo,poison-jab
mienfoo,focus-blast
mienfoo,stone-edge
mienfoo,grass-knot
mienfoo,low-sweep
mienfoo,round
mienfoo,acrobatics
mienfoo,work-up
mienfoo,confide
mienshao,swords-dance
mienshao,hyper-beam
mienshao,toxic
mienshao,double-team
mienshao,reflect
mienshao,rest
mienshao,rock-slide
mienshao,substitute
mienshao,protect
mienshao,swagger
mienshao,attract
mienshao,sleep-talk
mienshao,return
mienshao,frustration
mienshao,hidden-power
mienshao,rain-dance
mienshao,sunny-day
mienshao,psych-up
mienshao,facade
mienshao,taunt
mienshao,brick-break
mienshao,rock-tomb
mienshao,aerial-ace
mienshao,bulk-up
mienshao,calm-mind
mienshao,u-turn
mienshao,payback
mienshao,fling
mienshao,poison-jab
mienshao,focus-blast
mienshao,giga-impact
mienshao,stone-edge
mienshao,grass-knot
mienshao,low-sweep
mienshao,round
mienshao,acrobatics
mienshao,work-up
mienshao,confide
druddigon,roar
druddigon,flamethrower
druddigon,surf
druddigon,hyper-beam
druddigon,earthquake
druddigon,toxic
druddigon,double-team
druddigon,rest
druddigon,rock-slide
druddigon,substitute
druddigon,protect
druddigon,sludge-bomb
druddigon,swagger
druddigon,attract
druddigon,sleep-talk
druddigon,return
druddigon,frustration
druddigon,hidden-power
druddigon,rain-dance
druddigon,sunny-day
druddigon,torment
druddigon,facade
druddigon,taunt
druddigon,rock-tomb
druddigon,aerial-ace
druddigon,dragon-claw
druddigon,payback
druddigon,fling
druddigon,dark-pulse
druddigon,focus-blast
druddigon,giga-impact
druddigon,shadow-claw
druddigon,flash-cannon
druddigon,charge-beam
druddigon,smack-down
druddigon,round
druddigon,bulldoze
druddigon,dragon-tail
druddigon,snarl
druddigon,confide
golett,mega-punch
golett,fire-punch
golett,ice-punch
golett,thunder-punch
golett,mega-kick
golett,ice-beam
golett,low-kick
golett,earthquake
golett,dig
golett,psychic
golett,self-destruct
golett,rest
golett,rock-slide
golett,substitute
golett,thief
golett,snore
golett,protect
golett,icy-wind
golett,endure
golett,sleep-talk
golett,safeguard
golett,rain-dance
golett,shadow-ball
golett,facade
golett,helping-hand
golett,superpower
golett,brick-break
golett,imprison
golett,rock-tomb
golett,iron-defense
golett,gyro-ball
golett,fling
golett,drain-punch
golett,focus-blast
golett,earth-power
golett,stealth-rock
golett,grass-knot
golett,heavy-slam
golett,low-sweep
golett,round
golett,ally-switch
golett,bulldoze
golett,phantom-force
golett,stomping-tantrum
golurk,mega-punch
golurk,fire-punch
golurk,ice-punch
golurk,thunder-punch
golurk,fly
golurk,mega-kick
golurk,body-slam
golurk,ice-beam
golurk,hyper-beam
golurk,low-kick
golurk,solar-beam
golurk,thunderbolt
golurk,earthquake
golurk,dig
golurk,psychic
golurk,self-destruct
golurk,rest
golurk,rock-slide
golurk,substitute
golurk,thief
golurk,snore
golurk,protect
golurk,icy-wind
golurk,endure
golurk,sleep-talk
golurk,safeguard
golurk,rain-dance
golurk,shadow-ball
golurk,facade
golurk,helping-hand
golurk,trick
golurk,superpower
golurk,brick-break
golurk,imprison
golurk,rock-tomb
golurk,iron-defense
golurk,gyro-ball
golurk,close-combat
golurk,fling
golurk,drain-punch
golurk,focus-blast
golurk,earth-power
golurk,giga-impact
golurk,zen-headbutt
golurk,flash-cannon
golurk,stone-edge
golurk,stealth-rock
golurk,grass-knot
golurk,heavy-slam
golurk,low-sweep
golurk,round
golurk,ally-switch
golurk,bulldoze
golurk,heat-crash
golurk,phantom-force
golurk,darkest-lariat
golurk,high-horsepower
golurk,stomping-tantrum
golurk,body-press
pawniard,swords-dance
pawniard,low-kick
pawniard,thunder-wave
pawniard,dig
pawniard,screech
pawniard,rest
pawniard,substitute
pawniard,thief
pawniard,snore
pawniard,protect
pawniard,scary-face
pawniard,sandstorm
pawniard,endure
pawniard,false-swipe
pawniard,attract
pawniard,sleep-talk
pawniard,rain-dance
pawniard,beat-up
pawniard,facade
pawniard,taunt
pawniard,revenge
pawniard,brick-break
pawniard,rock-tomb
pawniard,iron-defense
pawniard,payback
pawniard,assurance
pawniard,fling
pawniard,poison-jab
pawniard,dark-pulse
pawniard,x-scissor
pawniard,shadow-claw
pawniard,psycho-cut
pawniard,iron-head
pawniard,stealth-rock
pawniard,grass-knot
pawniard,low-sweep
pawniard,foul-play
pawniard,round
pawniard,retaliate
pawniard,snarl
bisharp,swords-dance
bisharp,hyper-beam
bisharp,low-kick
bisharp,thunder-wave
bisharp,dig
bisharp,screech
bisharp,rest
bisharp,substitute
bisharp,thief
bisharp,snore
bisharp,protect
bisharp,scary-face
bisharp,sandstorm
bisharp,endure
bisharp,false-swipe
bisharp,attract
bisharp,sleep-talk
bisharp,rain-dance
bisharp,beat-up
bisharp,facade
bisharp,taunt
bisharp,revenge
bisharp,brick-break
bisharp,rock-tomb
bisharp,iron-defense
bisharp,payback
bisharp,assurance
bisharp,fling
bisharp,poison-jab
bisharp,dark-pulse
bisharp,air-slash
bisharp,x-scissor
bisharp,focus-blast
bisharp,giga-impact
bisharp,shadow-claw
bisharp,psycho-cut
bisharp,iron-head
bisharp,stone-edge
bisharp,stealth-rock
bisharp,grass-knot
bisharp,low-sweep
bisharp,foul-play
bisharp,round
bisharp,retaliate
bisharp,snarl
bisharp,throat-chop
bouffalant,swords-dance
bouffalant,surf
bouffalant,earthquake
bouffalant,toxic
bouffalant,double-team
bouffalant,rest
bouffalant,rock-slide
bouffalant,substitute
bouffalant,protect
bouffalant,swagger
bouffalant,attract
bouffalant,sleep-talk
bouffalant,return
bouffalant,frustration
bouffalant,hidden-power
bouffalant,rain-dance
bouffalant,sunny-day
bouffalant,facade
bouffalant,taunt
bouffalant,rock-tomb
bouffalant,aerial-ace
bouffalant,payback
bouffalant,poison-jab
bouffalant,giga-impact
bouffalant,stone-edge
bouffalant,round
bouffalant,bulldoze
bouffalant,work-up
bouffalant,wild-charge
bouffalant,confide
bouffalant,smart-strike
rufflet,fly
rufflet,agility
rufflet,swift
rufflet,rest
rufflet,rock-slide
rufflet,substitute
rufflet,snore
rufflet,protect
rufflet,scary-face
rufflet,endure
rufflet,steel-wing
rufflet,attract
rufflet,sleep-talk
rufflet,rain-dance
rufflet,sunny-day
rufflet,heat-wave
rufflet,facade
rufflet,superpower
rufflet,rock-tomb
rufflet,bulk-up
rufflet,u-turn
rufflet,close-combat
rufflet,assurance
rufflet,air-slash
rufflet,brave-bird
rufflet,shadow-claw
rufflet,zen-headbutt
rufflet,round
rufflet,retaliate
rufflet,work-up
rufflet,hurricane
braviary,fly
braviary,hyper-beam
braviary,agility
braviary,swift
braviary,rest
braviary,rock-slide
braviary,substitute
braviary,snore
braviary,protect
braviary,scary-face
braviary,endure
braviary,steel-wing
braviary,attract
braviary,sleep-talk
braviary,rain-dance
braviary,sunny-day
braviary,heat-wave
braviary,facade
braviary,superpower
braviary,rock-tomb
braviary,bulk-up
braviary,u-turn
braviary,close-combat
braviary,assurance
braviary,air-slash
braviary,brave-bird
braviary,giga-impact
braviary,shadow-claw
braviary,zen-headbutt
braviary,iron-head
braviary,round
braviary,retaliate
braviary,work-up
braviary,hurricane
vullaby,fly
vullaby,swift
vullaby,rest
vullaby,substitute
vullaby,thief
vullaby,snore
vullaby,protect
vullaby,scary-face
vullaby,endure
vullaby,steel-wing
vullaby,attract
vullaby,sleep-talk
vullaby,rain-dance
vullaby,sunny-day
vullaby,shadow-ball
vullaby,heat-wave
vullaby,facade
vullaby,taunt
vullaby,fake-tears
vullaby,rock-tomb
vullaby,iron-defense
vullaby,u-turn
vullaby,payback
vullaby,assurance
vullaby,dark-pulse
vullaby,air-slash
vullaby,brave-bird
vullaby,nasty-plot
vullaby,foul-play
vullaby,round
vullaby,retaliate
vullaby,snarl
mandibuzz,fly
mandibuzz,hyper-beam
mandibuzz,swift
mandibuzz,rest
mandibuzz,substitute
mandibuzz,thief
mandibuzz,snore
mandibuzz,protect
mandibuzz,scary-face
mandibuzz,endure
mandibuzz,steel-wing
mandibuzz,attract
mandibuzz,sleep-talk
mandibuzz,rain-dance
mandibuzz,sunny-day
mandibuzz,shadow-ball
mandibuzz,heat-wave
mandibuzz,facade
mandibuzz,taunt
mandibuzz,fake-tears
mandibuzz,rock-tomb
mandibuzz,iron-defense
mandibuzz,u-turn
mandibuzz,payback
mandibuzz,assurance
mandibuzz,dark-pulse
mandibuzz,air-slash
mandibuzz,brave-bird
mandibuzz,giga-impact
mandibuzz,nasty-plot
mandibuzz,foul-play
mandibuzz,round
mandibuzz,retaliate
mandibuzz,snarl
heatmor,fire-punch
heatmor,thunder-punch
heatmor,body-slam
heatmor,flamethrower
heatmor,low-kick
heatmor,solar-beam
heatmor,fire-spin
heatmor,dig
heatmor,fire-blast
heatmor,amnesia
heatmor,rest
heatmor,substitute
heatmor,thief
heatmor,snore
heatmor,protect
heatmor,giga-drain
heatmor,endure
heatmor,attract
heatmor,sleep-talk
heatmor,rain-dance
heatmor,sunny-day
heatmor,heat-wave
heatmor,will-o-wisp
heatmor,facade
heatmor,taunt
heatmor,superpower
heatmor,overheat
heatmor,rock-tomb
heatmor,fling
heatmor,flare-blitz
heatmor,drain-punch
heatmor,focus-blast
heatmor,giga-impact
heatmor,shadow-claw
heatmor,round
heatmor,throat-chop
heatmor,brutal-swing
heatmor,stomping-tantrum
durant,thunder-wave
durant,dig
durant,agility
durant,screech
durant,rest
durant,rock-slide
durant,substitute
durant,snore
durant,protect
durant,sandstorm
durant,endure
durant,attract
durant,sleep-talk
durant,baton-pass
durant,crunch
durant,beat-up
durant,facade
durant,helping-hand
durant,superpower
durant,rock-tomb
durant,iron-defense
durant,x-scissor
durant,energy-ball
durant,giga-impact
durant,shadow-claw
durant,thunder-fang
durant,flash-cannon
durant,iron-head
durant,stone-edge
durant,round
durant,retaliate
durant,stomping-tantrum
deino,body-slam
deino,thunder-wave
deino,screech
deino,focus-energy
deino,rest
deino,substitute
deino,thief
deino,snore
deino,protect
deino,scary-face
deino,outrage
deino,endure
deino,attract
deino,sleep-talk
deino,rain-dance
deino,sunny-day
deino,crunch
deino,uproar
deino,facade
deino,taunt
deino,superpower
deino,hyper-voice
deino,assurance
deino,dark-pulse
deino,dragon-pulse
deino,earth-power
deino,nasty-plot
deino,thunder-fang
deino,ice-fang
deino,fire-fang
deino,zen-headbutt
deino,round
deino,work-up
zweilous,body-slam
zweilous,thunder-wave
zweilous,screech
zweilous,focus-energy
zweilous,rest
zweilous,substitute
zweilous,thief
zweilous,snore
zweilous,protect
zweilous,scary-face
zweilous,outrage
zweilous,endure
zweilous,attract
zweilous,sleep-talk
zweilous,rain-dance
zweilous,sunny-day
zweilous,crunch
zweilous,beat-up
zweilous,uproar
zweilous,facade
zweilous,taunt
zweilous,helping-hand
zweilous,superpower
zweilous,hyper-voice
zweilous,assurance
zweilous,dark-pulse
zweilous,dragon-pulse
zweilous,earth-power
zweilous,nasty-plot
zweilous,thunder-fang
zweilous,ice-fang
zweilous,fire-fang
zweilous,zen-headbutt
zweilous,round
zweilous,work-up
hydreigon,fly
hydreigon,body-slam
hydreigon,flamethrower
hydreigon,hydro-pump
hydreigon,surf
hydreigon,hyper-beam
hydreigon,fire-spin
hydreigon,thunder-wave
hydreigon,earthquake
hydreigon,screech
hydreigon,reflect
hydreigon,focus-energy
hydreigon,fire-blast
hydreigon,rest
hydreigon,rock-slide
hydreigon,tri-attack
hydreigon,substitute
hydreigon,thief
hydreigon,snore
hydreigon,protect
hydreigon,scary-face
hydreigon,outrage
hydreigon,endure
hydreigon,steel-wing
hydreigon,attract
hydreigon,sleep-talk
hydreigon,iron-tail
hydreigon,rain-dance
hydreigon,sunny-day
hydreigon,crunch
hydreigon,beat-up
hydreigon,uproar
hydreigon,heat-wave
hydreigon,facade
hydreigon,taunt
hydreigon,helping-hand
hydreigon,superpower
hydreigon,hyper-voice
hydreigon,rock-tomb
hydreigon,dragon-dance
hydreigon,u-turn
hydreigon,payback
hydreigon,assurance
hydreigon,dark-pulse
hydreigon,dragon-pulse
hydreigon,focus-blast
hydreigon,earth-power
hydreigon,giga-impact
hydreigon,nasty-plot
hydreigon,thunder-fang
hydreigon,ice-fang
hydreigon,fire-fang
hydreigon,zen-headbutt
hydreigon,flash-cannon
hydreigon,stone-edge
hydreigon,round
hydreigon,acrobatics
hydreigon,bulldoze
hydreigon,work-up
hydreigon,snarl
hydreigon,throat-chop
hydreigon,brutal-swing
hydreigon,breaking-swipe
larvesta,flamethrower
larvesta,solar-beam
larvesta,toxic
larvesta,psychic
larvesta,double-team
larvesta,light-screen
larvesta,fire-blast
larvesta,leech-life
larvesta,rest
larvesta,substitute
larvesta,protect
larvesta,swagger
larvesta,sleep-talk
larvesta,return
larvesta,frustration
larvesta,safeguard
larvesta,hidden-power
larvesta,sunny-day
larvesta,will-o-wisp
larvesta,facade
larvesta,overheat
larvesta,calm-mind
larvesta,u-turn
larvesta,flame-charge
larvesta,round
larvesta,acrobatics
larvesta,wild-charge
larvesta,confide
volcarona,fly
volcarona,flamethrower
volcarona,hyper-beam
volcarona,solar-beam
volcarona,toxic
volcarona,psychic
volcarona,double-team
volcarona,light-screen
volcarona,fire-blast
volcarona,leech-life
volcarona,rest
volcarona,substitute
volcarona,protect
volcarona,swagger
volcarona,sleep-talk
volcarona,return
volcarona,frustration
volcarona,safeguard
volcarona,hidden-power
volcarona,sunny-day
volcarona,will-o-wisp
volcarona,facade
volcarona,overheat
volcarona,aerial-ace
volcarona,calm-mind
volcarona,roost
volcarona,u-turn
volcarona,poison-jab
volcarona,giga-impact
volcarona,flame-charge
volcarona,round
volcarona,acrobatics
volcarona,wild-charge
volcarona,confide
cobalion,swords-dance
cobalion,hyper-beam
cobalion,thunder-wave
cobalion,reflect
cobalion,swift
cobalion,rest
cobalion,substitute
cobalion,snore
cobalion,reversal
cobalion,protect
cobalion,scary-face
cobalion,sandstorm
cobalion,endure
cobalion,false-swipe
cobalion,sleep-talk
cobalion,safeguard
cobalion,megahorn
cobalion,facade
cobalion,taunt
cobalion,helping-hand
cobalion,superpower
cobalion,revenge
cobalion,brick-break
cobalion,iron-defense
cobalion,bounce
cobalion,calm-mind
cobalion,close-combat
cobalion,poison-jab
cobalion,air-slash
cobalion,x-scissor
cobalion,focus-blast
cobalion,giga-impact
cobalion,zen-headbutt
cobalion,flash-cannon
cobalion,iron-head
cobalion,stone-edge
cobalion,stealth-rock
cobalion,round
cobalion,retaliate
cobalion,volt-switch
cobalion,work-up
cobalion,smart-strike
terrakion,swords-dance
terrakion,hyper-beam
terrakion,earthquake
terrakion,reflect
terrakion,swift
terrakion,rest
terrakion,rock-slide
terrakion,substitute
terrakion,snore
terrakion,reversal
terrakion,protect
terrakion,scary-face
terrakion,sandstorm
terrakion,endure
terrakion,false-swipe
terrakion,sleep-talk
terrakion,safeguard
terrakion,megahorn
terrakion,facade
terrakion,taunt
terrakion,helping-hand
terrakion,superpower
terrakion,revenge
terrakion,brick-break
terrakion,rock-tomb
terrakion,calm-mind
terrakion,rock-blast
terrakion,close-combat
terrakion,poison-jab
terrakion,air-slash
terrakion,x-scissor
terrakion,focus-blast
terrakion,earth-power
terrakion,giga-impact
terrakion,zen-headbutt
terrakion,iron-head
terrakion,stone-edge
terrakion,stealth-rock
terrakion,round
terrakion,retaliate
terrakion,bulldoze
terrakion,work-up
terrakion,smart-strike
terrakion,stomping-tantrum
virizion,swords-dance
virizion,hyper-beam
virizion,solar-beam
virizion,light-screen
virizion,reflect
virizion,swift
virizion,rest
virizion,substitute
virizion,snore
virizion,reversal
virizion,protect
virizion,giga-drain
virizion,endure
virizion,false-swipe
virizion,sleep-talk
virizion,safeguard
virizion,megahorn
virizion,sunny-day
virizion,facade
virizion,taunt
virizion,helping-hand
virizion,superpower
virizion,revenge
virizion,brick-break
virizion,bounce
virizion,magical-leaf
virizion,calm-mind
virizion,leaf-blade
virizion,close-combat
virizion,seed-bomb
virizion,air-slash
virizion,x-scissor
virizion,focus-blast
virizion,energy-ball
virizion,giga-impact
virizion,zen-headbutt
virizion,leaf-storm
virizion,stone-edge
virizion,grass-knot
virizion,round
